lat,long
35.15498,-120.67712
34.00279,-118.48369
34.00501,-118.48036
33.99418,-118.48591
33.99557,-118.48425
34.0189,-118.45647
33.99973,-118.48286
34.00168,-118.48202
38.80238,-123.52966
38.21603,-122.925
33.20087,-117.33004
39.66349,-122.85444
33.71557,-117.98867
37.71299,-122.45692
33.95965,-118.01811
35.12386,-120.59892
33.6953,-118.00506
33.71396,-118.00099
35.69802,-121.09436
37.71577,-122.45831
33.45892,-117.65255
37.71632,-122.45803
33.71474,-117.9895
38.39714,-123.09445
34.16112,-119.14511
33.86724,-118.39924
38.37186,-123.04806
38.39714,-123.09445
37.19078,-122.23413
37.9027,-122.57359
34.47749,-119.39429
33.21059,-117.33004
37.6393,-122.48672
35.58553,-121.00046
35.09886,-120.61239
35.10553,-120.63017
35.10859,-120.62656
35.10383,-120.6248
35.10343,-120.61207
35.10609,-120.62656
35.09914,-120.61128
33.21337,-117.34893
33.19587,-117.37948
33.20337,-117.38393
39.72184,-120.97468
33.19809,-117.37865
33.20142,-117.37782
33.19504,-117.38421
33.18976,-117.35976
33.20976,-117.35254
33.20781,-117.39504
33.19726,-117.37365
33.21781,-117.35282
33.25892,-117.31948
33.19281,-117.38671
33.2042,-117.36198
33.19531,-117.37809
33.20115,-117.33309
33.19476,-117.35448
33.19754,-117.36532
37.70938,-122.43858
36.60607,-121.83745
34.14723,-119.14816
39.47323,-120.83883
37.64045,-122.1094
37.08884,-119.31763
32.73867,-115.99418
33.14548,-116.12986
33.11949,-116.09945
32.73812,-115.99418
32.73784,-115.99418
34.58662,-118.15514
33.36587,-116.40862
32.737,-115.99418
33.14449,-116.13417
36.12384,-119.32845
36.54162,-119.5968
33.36836,-117.25726
38.08159,-120.14519
36.84523,-121.53772
38.08353,-120.14935
38.55907,-121.50246
38.50213,-122.94722
38.07937,-120.15602
39.70349,-122.1561
39.83517,-120.99162
37.59105,-122.4872
37.58734,-122.46761
39.58016,-121.89859
37.99539,-119.2878
36.27134,-119.64596
34.94109,-116.85837
33.19531,-117.38532
37.46827,-120.16268
34.14092,-117.20814
36.09829,-119.14261
34.85192,-119.48012
39.12239,-121.91303
37.46132,-121.68106
32.81699,-114.83885
38.76657,-120.48076
33.9239,-117.97173
34.57777,-119.61513
38.90407,-123.34279
38.98406,-122.60109
32.80699,-114.79857
37.80049,-119.07126
38.3713,-120.76993
38.03326,-120.51659
39.80461,-121.20718
37.79715,-119.06181
36.89884,-121.74856
38.00548,-122.27275
37.41994,-122.11163
37.5316,-121.93551
37.43951,-122.12369
37.6266,-121.28411
32.95254,-115.36193
32.9606,-115.36498
38.56241,-123.10223
38.00964,-122.02274
37.94381,-121.83468
38.00631,-122.27247
36.22495,-120.35515
35.15108,-118.30702
34.43416,-119.54957
34.57305,-119.87681
35.44023,-118.98315
37.94381,-121.83551
35.42635,-118.96038
37.22911,-122.19191
36.18745,-120.33182
34.35083,-119.42512
34.44861,-118.80232
34.07805,-120.42904
36.05135,-120.42321
35.41968,-119.05705
38.58657,-122.20109
38.59518,-122.15192
35.26053,-120.586
34.5611,-120.62156
35.41968,-119.01955
35.41885,-119.02982
35.41912,-119.0226
35.41162,-119.03232
35.41329,-119.0401
37.40605,-122.10885
35.30829,-118.58453
35.42934,-119.01605
36.24634,-120.31654
38.69573,-120.35114
34.44805,-119.24289
34.43722,-119.21567
34.44749,-119.24678
34.43055,-119.269
34.45138,-119.24289
34.44444,-119.24761
34.45277,-119.23622
34.43749,-119.25622
34.44888,-119.23011
34.44749,-119.24567
34.44944,-119.25317
34.42777,-119.29817
34.44833,-119.24206
34.44333,-119.26733
34.44583,-119.27011
35.35274,-118.58731
34.44805,-119.24372
34.42472,-119.30817
34.44888,-119.24817
34.44277,-119.26433
34.45083,-119.274
34.44472,-119.26678
34.5461,-119.18622
34.44527,-119.24372
34.44972,-119.24344
34.44524,-119.25694
34.44138,-119.26178
34.48444,-119.29928
36.78106,-121.0088
34.44555,-119.24372
37.13161,-121.63883
37.48688,-122.22691
36.06663,-121.53327
38.32658,-122.12219
38.55546,-121.39079
37.69432,-119.11388
36.28188,-118.00647
36.27827,-118.02119
34.04223,-115.70166
36.27911,-118.00731
36.26411,-117.45534
36.21133,-118.10536
36.26549,-118.11731
36.28133,-118.00536
36.26688,-118.01286
38.27714,-121.82413
35.73775,-120.69989
38.26192,-122.59785
33.50725,-117.15587
39.31869,-121.36081
37.77298,-122.29969
39.17989,-121.0605
32.74977,-114.69607
38.89684,-121.07606
39.16795,-123.48251
34.77137,-118.76204
34.29528,-116.91392
36.51994,-118.5337
37.08161,-119.29874
39.21573,-121.02161
34.32667,-118.00534
33.69669,-117.55116
37.47132,-121.65717
39.35378,-123.60973
39.42655,-123.57029
35.3608,-120.13792
36.29133,-117.97508
33.24698,-117.10975
35.65441,-121.22103
33.11087,-114.88719
35.76801,-119.47345
32.87533,-116.10057
32.96782,-115.36498
36.0569,-119.48484
34.05612,-118.23674
37.13356,-120.46241
38.60324,-120.56104
39.40573,-120.73494
35.25802,-119.73179
36.233,-118.64759
35.46665,-115.68195
37.35689,-119.60709
39.08045,-122.17608
38.79518,-120.89077
39.2085,-121.81303
35.27831,-120.66628
35.4347,-120.88685
38.44019,-122.7136
35.85663,-121.38326
35.1011,-115.8625
34.77582,-115.83222
34.65749,-115.71611
34.3875,-119.27983
36.96162,-122.09024
34.1225,-115.79527
39.41822,-123.04139
39.13267,-122.00553
35.14859,-120.63517
36.02356,-119.11233
39.41711,-123.04861
37.22328,-120.78436
33.6603,-117.43782
34.85943,-116.22085
33.91029,-118.1409
38.58379,-121.50496
38.70296,-120.03685
38.59713,-120.56409
38.38797,-120.79966
38.59701,-122.60216
37.90493,-122.54664
32.69866,-117.16976
37.79104,-122.42192
39.65574,-120.0552
35.73134,-117.67756
39.52794,-121.2808
38.71046,-120.71882
38.70546,-120.71326
34.87359,-118.89426
36.73912,-119.78737
39.43683,-123.24195
39.54017,-120.82245
35.37579,-117.82507
32.63201,-116.26224
36.99967,-121.52633
32.73222,-117.15139
38.1577,-120.59187
39.85627,-121.47525
35.31663,-119.37845
37.6616,-122.04885
38.11853,-122.2658
36.63135,-121.66939
37.77715,-122.43636
35.61663,-119.64707
38.97573,-123.10028
35.73108,-116.42308
36.81215,-118.20648
37.70576,-119.67489
38.70546,-120.39131
33.88362,-118.41369
32.82338,-116.82725
38.71157,-120.72021
39.31268,-120.11492
35.79275,-121.25354
39.01934,-122.80444
37.66215,-120.4627
32.67172,-117.24809
35.67551,-118.60842
36.61493,-118.04259
37.62605,-118.98319
37.61077,-118.99985
36.00108,-121.19937
34.09195,-118.71398
34.51749,-119.40456
39.37046,-120.52187
34.51721,-119.45346
39.65349,-123.07167
38.08202,-120.80727
34.20084,-118.84315
34.20223,-118.84537
37.17356,-121.83968
39.31044,-122.64249
38.63657,-120.98439
34.60555,-119.77514
39.62628,-120.90717
37.90608,-122.55297
36.98856,-121.9569
37.40577,-122.10663
37.78271,-122.40747
35.26609,-120.66906
35.28189,-120.66659
36.59774,-121.89773
35.51553,-116.25502
36.23383,-118.6962
39.50017,-120.89162
38.80324,-123.23723
34.16223,-118.05673
39.43433,-123.38168
38.05242,-120.31047
37.65437,-120.95632
37.80132,-122.27469
34.24417,-119.24178
34.38134,-118.54823
37.2866,-121.95638
34.38,-118.54786
34.38083,-118.54314
38.9124,-123.31084
37.97826,-122.77749
33.02394,-116.41529
32.88616,-116.16724
34.14584,-118.15035
34.65916,-116.15084
38.02048,-122.8086
36.49746,-121.17603
38.81796,-120.64715
38.57907,-122.59304
37.06081,-118.86821
34.41528,-117.83367
32.67172,-117.24087
37.14661,-120.75047
37.90493,-122.55303
32.96838,-117.03586
37.81771,-120.27797
33.77641,-118.06701
34.58515,-115.18137
38.79297,-123.44195
33.94251,-117.93784
34.09945,-118.70009
35.15441,-119.13927
35.26718,-119.10899
38.07325,-121.56995
32.9706,-117.03725
38.7499,-121.66941
36.96688,-118.1826
39.16128,-121.51413
35.26468,-119.10927
33.93085,-118.15701
36.97439,-121.95385
34.03168,-118.15646
38.58407,-121.50468
38.58296,-121.50523
36.96049,-118.17787
37.87882,-122.45636
37.87882,-122.45636
36.60413,-121.89607
37.79271,-122.40553
37.95131,-121.28772
37.78104,-122.4383
33.72141,-118.28979
36.77385,-121.78801
34.09918,-117.66255
35.56608,-121.0813
33.48475,-116.38196
39.25463,-120.16131
39.28074,-120.16297
33.60308,-117.87422
32.89004,-114.48134
37.64882,-118.96541
37.96604,-122.63832
35.83523,-118.64231
39.46518,-120.19048
33.68502,-114.53829
36.82771,-118.07454
39.84016,-121.76081
35.89052,-116.09585
37.27328,-118.82762
37.47244,-122.27886
32.6095,-116.67807
38.74296,-120.80105
39.27074,-120.25242
39.12407,-120.75827
33.97195,-115.77166
34.22779,-116.66308
38.58435,-121.50523
38.79212,-121.23773
34.09028,-118.60508
38.13798,-120.46631
38.09575,-122.56887
34.40444,-119.53012
34.21528,-119.04621
32.75227,-117.1942
37.22356,-121.98162
34.09279,-117.587
32.75477,-117.19726
33.78363,-116.95864
32.75422,-117.19698
32.75366,-117.19448
34.48249,-120.40877
32.75422,-117.19698
32.75505,-117.19753
35.14302,-118.49453
34.17917,-118.85898
37.253,-122.21163
32.76422,-117.14309
37.57549,-122.47664
39.83738,-121.54469
36.52079,-121.94968
33.09004,-116.63585
39.00518,-120.95827
38.31991,-122.26942
37.96048,-121.29411
36.84993,-118.09009
39.53349,-123.22862
35.14274,-118.49481
38.24158,-120.72188
34.45,-115.20081
34.39239,-116.70939
34.395,-116.70947
34.51973,-115.16331
37.19911,-122.29275
34.46278,-115.19387
37.1855,-122.34081
37.42938,-122.28497
36.60246,-121.84579
39.92712,-120.57689
33.73557,-117.997
39.42044,-123.50335
36.64246,-121.3991
34.14112,-117.85451
33.43586,-117.61672
33.43225,-117.63394
32.87366,-116.42502
36.63439,-119.75486
36.65606,-119.73653
32.96727,-115.36276
34.09681,-117.44966
38.82879,-123.00611
38.01076,-122.54664
36.63412,-119.75653
38.04076,-122.78805
38.03131,-122.77999
38.06409,-122.8111
37.53883,-122.03385
38.04215,-122.78916
38.03992,-122.78555
33.92057,-117.87839
38.04464,-122.2483
34.11251,-118.16563
34.73939,-120.27923
38.94184,-122.34248
38.05715,-122.80971
35.32108,-119.65929
34.02057,-118.28952
33.92612,-117.83756
37.95715,-122.27136
33.92662,-117.80525
37.34633,-121.86773
33.9214,-117.9734
34.24389,-119.24261
36.44052,-121.11631
35.32496,-119.65651
34.23834,-119.24678
36.23535,-118.19923
33.83613,-117.84617
34.17112,-118.32119
36.20106,-119.09538
33.94279,-118.23007
34.89526,-119.60818
34.2375,-119.25483
34.09168,-117.6445
32.9381,-115.35665
35.41301,-119.08205
37.31827,-120.4438
38.10987,-122.55696
33.2042,-117.25976
33.94557,-118.05118
32.82644,-117.17031
34.09945,-118.29396
33.96752,-117.21587
39.28822,-121.47024
33.79724,-118.18257
38.70824,-122.92416
39.30017,-121.43608
33.83696,-117.8245
33.83474,-117.82307
33.83502,-117.82395
34.10001,-117.9759
37.47312,-118.98723
38.12463,-119.73218
32.83533,-116.98975
32.93866,-115.41249
33.90446,-118.01062
34.14473,-118.0109
38.10909,-122.55526
33.83724,-117.85172
38.43436,-122.7186
33.02699,-116.87253
38.10436,-122.5397
33.83863,-117.84422
38.49491,-121.99886
34.85498,-120.26627
34.85249,-119.602
34.86526,-120.436
37.05813,-121.91813
37.05828,-121.91968
34.0789,-117.31115
36.06412,-119.0226
34.32444,-118.44369
39.92155,-122.1711
34.32586,-118.44572
34.32,-118.43647
34.31222,-118.45083
36.62717,-119.36734
38.93184,-122.79249
39.13406,-120.99411
39.09545,-121.55219
39.07684,-121.55191
37.56047,-122.01699
34.17639,-119.22094
34.32917,-119.14177
33.04615,-117.23476
33.03226,-117.24254
39.13267,-121.59052
34.275,-118.34869
36.1969,-119.07371
37.42272,-119.77655
39.86656,-120.80273
39.98517,-120.71523
33.94446,-117.18587
39.98042,-121.32997
38.16908,-121.31134
33.28948,-116.3064
36.0094,-120.43876
38.60268,-120.67965
38.70046,-121.37023
38.68907,-121.22634
38.55657,-121.73635
34.85637,-120.26488
39.98572,-121.33136
37.00051,-122.18164
37.06217,-121.92774
36.75801,-119.7632
37.73188,-122.39136
34.27917,-119.30317
38.4642,-122.8085
37.68438,-122.45525
37.9577,-121.28634
38.48269,-122.81721
33.95279,-117.37893
33.62333,-117.70518
36.08162,-119.01816
36.20412,-119.10372
32.66283,-117.09475
37.53633,-121.9269
32.98755,-116.22001
37.9977,-122.04552
36.99301,-121.7969
32.77199,-117.06864
37.80937,-119.48377
35.53969,-121.00269
36.2333,-121.69384
33.97113,-117.3281
37.89465,-121.95385
38.1652,-122.6236
38.17964,-122.60137
33.80002,-117.49282
36.58218,-121.69272
38.29936,-122.47054
34.24334,-118.84121
38.04103,-119.24543
38.31991,-122.08775
34.22667,-118.86871
38.54018,-121.74746
37.12445,-120.7854
36.33691,-121.34076
38.66019,-123.29612
38.67491,-123.31806
37.89854,-121.19522
37.06967,-122.05857
39.23295,-121.0355
36.61357,-121.84273
36.85218,-121.50133
37.70299,-122.4922
34.03418,-118.26813
37.9802,-122.0283
37.70938,-122.49497
33.81446,-116.45335
39.33574,-120.1577
34.02223,-118.49008
38.15131,-122.24164
37.78243,-122.26608
35.1247,-116.82448
33.41086,-117.10253
37.76299,-122.44553
38.77157,-120.81271
34.46638,-119.28261
34.0814,-118.18841
39.19406,-121.06606
33.33892,-116.67058
39.33323,-120.74938
37.95215,-122.34636
39.33601,-120.75883
35.78692,-115.97585
37.95715,-120.44686
36.82049,-118.04009
39.31629,-120.75022
36.54049,-117.79424
34.31139,-118.5212
39.96685,-120.07743
38.5838,-120.57382
38.5813,-120.57326
38.4463,-121.25384
33.60919,-116.5064
36.13773,-120.34876
38.53463,-120.6291
38.71963,-122.91972
34.11167,-116.39112
39.82599,-122.86917
33.7153,-116.29418
38.8199,-120.76493
32.7599,-116.72178
39.70932,-123.40252
34.33418,-116.63435
33.90418,-116.73641
33.85863,-116.73196
36.62635,-121.23215
33.92585,-118.27202
33.86279,-118.30618
33.93418,-118.24563
33.88863,-118.31757
33.89335,-118.30507
33.93703,-118.26145
33.93613,-118.24868
39.5799,-120.58549
33.56197,-116.17251
33.94446,-118.23813
33.94307,-118.23785
33.93965,-118.27301
33.92885,-118.26187
33.94279,-118.23563
33.90918,-118.28952
33.90529,-118.26035
33.93338,-118.25284
33.92168,-118.26757
37.76076,-121.55912
37.77576,-121.56662
36.67968,-121.74328
36.54245,-119.66013
34.39583,-119.71375
37.78743,-122.40636
38.36714,-120.77521
33.90036,-116.73088
38.37325,-120.78799
37.08994,-121.03937
37.11328,-121.05437
35.38858,-120.58211
39.38877,-122.05359
37.99461,-119.25082
32.57256,-117.1117
32.56533,-117.13114
34.10834,-118.13757
38.44074,-120.73799
38.85574,-120.53604
34.10168,-118.15285
39.25407,-120.37215
39.61795,-121.04579
37.1566,-118.40094
39.52907,-120.29215
39.27463,-120.36326
38.04241,-119.31928
36.033,-118.59981
36.02773,-118.60287
39.18962,-123.6014
39.28213,-120.34937
37.40078,-119.07123
39.91071,-122.82223
38.56686,-120.18964
38.43186,-120.06908
38.57019,-123.10861
39.25185,-120.6541
36.7741,-118.3326
39.52102,-120.28687
39.79573,-120.88189
39.80822,-121.0444
36.77132,-118.3401
37.06578,-121.1927
39.25693,-120.65285
34.91637,-117.9209
39.38155,-121.66219
34.06334,-117.65089
34.05556,-117.60139
34.03327,-117.66605
34.03918,-117.65005
34.03418,-117.64922
34.06612,-117.64894
34.04046,-117.6666
34.03196,-117.59255
34.06921,-117.6424
35.18053,-120.70295
34.05584,-117.602
34.07084,-117.55088
34.07251,-117.56616
33.85918,-117.59255
34.22778,-117.62394
34.23195,-117.61061
34.03973,-117.652
34.07862,-117.66894
34.0939,-117.64061
32.97727,-115.40526
34.06751,-117.66672
34.0639,-117.66089
34.03307,-117.612
34.03196,-117.60144
34.8897,-120.23349
39.82517,-121.15968
35.69023,-118.22063
36.0505,-117.38173
34.79804,-115.96723
34.18834,-116.68447
35.6569,-118.22647
35.69523,-118.24202
34.18929,-116.69872
34.19223,-116.71891
38.40824,-121.3719
37.09188,-117.96398
39.79317,-120.87922
36.96078,-121.96413
36.96412,-121.96107
37.16495,-122.22497
36.96495,-121.96635
33.4517,-114.86552
37.06826,-117.99898
35.16081,-117.18894
37.88493,-122.29358
39.98516,-121.28135
38.09325,-120.89105
38.23158,-122.63999
35.10025,-120.61045
38.44547,-122.7311
37.93409,-121.25661
36.53689,-119.39123
37.95076,-122.36775
39.46544,-122.65583
37.78132,-122.4208
34.06196,-118.29202
37.25105,-121.9094
38.89101,-121.12356
38.91795,-121.11717
38.89601,-121.1255
39.20434,-121.04162
39.19295,-121.0405
35.83412,-117.28422
39.4649,-120.83717
37.99715,-120.22491
36.29022,-117.59896
38.24436,-120.72743
34.02196,-118.25563
36.60098,-121.86668
35.53995,-118.46064
34.12834,-118.18841
36.15134,-120.32654
35.4769,-118.15091
39.06483,-122.98076
38.73095,-120.33133
33.78779,-117.85311
34.09251,-117.94312
37.78826,-120.76271
37.57382,-120.21296
34.68638,-115.78639
37.78937,-120.76299
37.79104,-120.74021
34.58694,-115.64999
35.40662,-119.02649
33.78724,-117.85061
33.67083,-117.91258
33.67691,-117.77617
33.675,-117.86806
33.83146,-118.01392
33.7503,-117.86922
33.66585,-117.90228
33.46169,-117.70839
33.66085,-117.82061
33.93668,-117.88423
33.84807,-117.85089
36.62439,-119.31373
36.62467,-119.31317
36.62162,-119.32651
36.62467,-119.31179
33.8928,-117.30865
33.85779,-117.92312
35.41886,-120.66795
33.14532,-117.03559
33.12893,-117.04059
38.64796,-121.35523
33.9969,-118.06049
34.01125,-117.99529
34.1564,-118.05229
33.79578,-117.84807
32.95338,-115.36415
37.6541,-122.42692
33.82502,-117.83339
33.80196,-117.78228
33.78807,-117.84978
33.77863,-117.87783
34.94914,-120.43127
36.06162,-119.02038
34.8247,-120.39738
34.06112,-117.18226
33.77724,-117.86645
33.77557,-117.86617
38.67907,-121.22467
33.68974,-117.77033
33.79252,-117.85256
33.81113,-117.83867
36.76439,-119.44735
33.85751,-117.95866
33.8564,-117.95756
33.81085,-117.87617
38.67851,-121.22578
38.68879,-121.22467
38.6974,-121.2205
38.66379,-121.17022
38.67768,-121.22995
38.68518,-121.21523
38.6799,-121.22634
33.82501,-118.01368
33.76474,-117.91089
35.36607,-118.89788
34.06103,-117.95363
34.06052,-117.19208
35.37218,-118.90454
34.06445,-117.94784
34.27084,-118.36841
34.47555,-119.88486
38.33603,-122.77388
38.36463,-122.00497
34.25334,-117.1806
39.91959,-123.94308
34.19889,-118.05396
38.86157,-121.37134
36.68273,-119.78098
34.25195,-117.17865
33.93627,-118.00617
38.69768,-121.44079
38.37741,-122.00386
37.30911,-122.01218
38.54296,-121.75968
36.98662,-121.94551
37.39994,-122.02552
37.67521,-120.9466
34.22389,-119.18066
35.73802,-120.13375
35.80607,-120.08931
37.38853,-121.90177
35.86207,-117.40457
39.14045,-120.95189
38.4413,-122.63693
37.32216,-122.01774
37.32732,-118.89073
32.93393,-115.36054
34.86554,-120.41822
34.35639,-119.04094
37.10411,-120.61741
34.88331,-120.43016
34.90248,-120.52378
34.86859,-120.43461
37.85187,-120.38103
34.86442,-120.44627
34.86887,-120.42211
34.21862,-118.64064
34.86192,-120.44266
39.62849,-121.99359
34.67444,-116.81587
34.87498,-116.99754
34.65777,-116.75253
39.64294,-122.00803
35.36665,-115.58916
36.61735,-121.82595
39.62961,-122.00553
39.63099,-121.99581
35.21774,-119.09261
36.52913,-121.82134
34.8621,-120.4405
37.19967,-119.3054
34.00418,-117.16781
38.96212,-120.93105
38.86379,-121.05661
38.92851,-120.85355
38.22853,-120.88438
38.47602,-122.95305
39.59377,-121.52941
39.39489,-121.08329
39.4385,-123.37696
39.54266,-121.38774
39.54016,-121.50997
38.5338,-120.51187
39.42933,-121.20718
39.35711,-121.27607
39.34489,-121.26996
37.63132,-120.96993
39.38822,-121.17662
35.31385,-118.33591
39.35628,-121.27913
35.26385,-118.5912
36.27552,-120.75268
36.2745,-120.75311
34.46249,-120.05098
37.33827,-120.99187
37.42188,-121.00326
35.26663,-118.55037
37.28244,-121.2466
37.32355,-121.22577
37.32049,-121.12187
33.07004,-117.04503
37.97715,-121.18939
33.14587,-116.81336
32.91616,-115.33415
32.91699,-115.34165
39.48711,-120.98662
37.3505,-121.89412
37.63021,-120.1313
39.46017,-120.85884
37.18083,-117.55917
33.0181,-116.48418
37.32133,-121.03187
33.01866,-116.48141
32.98727,-116.51252
37.87715,-122.17969
37.88548,-122.18969
37.89215,-122.19608
37.85076,-122.14691
37.85631,-122.1533
37.88243,-122.18747
37.88743,-122.19552
33.0556,-116.66197
32.96783,-116.48918
36.46003,-118.73681
38.05353,-120.53742
33.49197,-116.11278
36.31023,-119.74069
37.45438,-122.24413
32.97088,-115.29998
32.97449,-115.36387
32.97504,-115.36609
33.78474,-118.15729
33.37697,-118.41813
39.74738,-122.19637
39.77877,-122.34166
39.77238,-122.35277
39.74571,-122.19387
39.74488,-122.1936
39.75155,-122.19026
39.74516,-122.19387
39.74127,-122.19554
39.42879,-120.83494
39.20378,-121.04412
36.19106,-119.04621
37.67826,-121.87051
34.01112,-117.41838
37.38071,-122.21766
34.13695,-119.18427
33.47586,-116.98697
34.29639,-118.78565
38.94796,-123.32334
36.4717,-118.72817
39.02212,-123.38334
38.92351,-123.29362
38.91518,-123.30751
38.91324,-123.30306
34.38972,-118.50953
38.91074,-123.30695
35.79386,-120.86046
35.96497,-121.21103
35.19971,-115.89362
34.59888,-117.33421
34.6036,-117.3356
38.1727,-120.58687
34.65416,-117.26393
34.59916,-117.33338
33.84224,-117.98756
34.54277,-117.29171
34.59971,-117.33477
36.81662,-120.65768
39.07796,-120.72132
39.55406,-120.82022
38.14548,-120.46826
34.50139,-115.06275
37.74771,-120.24019
39.50322,-121.54608
35.45554,-115.37694
36.89078,-120.69046
33.54975,-115.86027
39.55266,-121.52552
33.58141,-115.75888
39.87044,-121.62136
39.44879,-120.83467
36.83773,-121.07436
33.56669,-115.77583
39.5485,-121.21552
39.52656,-121.1794
35.91939,-117.36561
35.90745,-117.38756
33.11643,-116.86919
36.54495,-119.28734
36.54495,-119.29012
36.54884,-119.28845
36.54384,-119.28512
39.51378,-121.55636
39.53489,-121.48275
39.48889,-121.61944
39.49489,-121.57303
39.51322,-121.56191
39.51294,-121.5583
39.53878,-121.48552
39.33655,-121.8822
39.51461,-121.54497
39.50646,-121.5411
39.50961,-121.65053
39.48961,-121.62053
39.51128,-121.55747
39.51266,-121.55886
39.45989,-121.61608
39.51461,-121.2958
37.53327,-121.91774
38.97406,-121.13884
33.12337,-116.87864
33.92085,-118.08368
39.06128,-122.95861
34.68498,-118.47369
38.98063,-121.12122
39.15906,-123.18889
35.85384,-119.06121
38.44853,-123.05695
39.22934,-123.36473
34.41638,-119.58568
34.28195,-119.30428
37.75076,-122.4983
34.52971,-119.30845
34.41083,-119.8468
36.98411,-121.45577
37.90465,-121.27217
33.69446,-117.39115
33.59586,-117.27615
34.42194,-119.60874
34.57388,-119.35567
37.5877,-122.4786
34.425,-119.68986
37.34216,-122.02579
34.4324,-119.59246
34.55443,-119.32984
37.34416,-122.02656
37.42688,-122.10913
35.67988,-120.20406
34.53082,-119.32623
34.52916,-119.30873
37.73937,-121.13105
34.95276,-120.42405
35.59718,-119.33983
36.95606,-120.87769
34.43166,-119.59263
36.80717,-121.00519
36.89939,-120.97102
34.06501,-117.16226
34.32139,-119.2915
38.58907,-122.46442
33.78529,-118.06812
37.62688,-120.96993
38.60546,-121.37551
38.60629,-121.37523
37.94854,-120.78327
37.93992,-121.56884
37.92826,-121.58328
36.16189,-118.3812
36.79439,-120.92352
33.96862,-118.37841
32.74282,-114.61579
32.98171,-115.3647
32.98227,-115.36582
37.8027,-121.97968
37.49382,-120.86326
38.47491,-120.01935
37.36161,-120.59131
39.8996,-123.00834
34.5836,-117.26755
36.298,-117.41451
36.18133,-118.3087
38.55019,-122.95472
39.18601,-121.03689
36.26134,-118.76787
36.44552,-121.72495
39.13851,-120.64187
33.96224,-118.09423
35.51573,-118.67168
34.29056,-118.45564
39.47351,-120.83883
39.22406,-121.13773
39.19406,-121.03884
38.84673,-120.04226
36.60052,-121.89468
34.61554,-118.74509
39.21601,-121.11634
34.80415,-118.72954
38.83806,-120.13557
34.54527,-119.7757
33.51947,-117.672
35.17442,-120.28043
37.2966,-121.16938
33.65835,-117.63088
35.03164,-120.63378
35.02951,-120.62324
38.72701,-120.28724
35.69136,-121.29048
34.81026,-118.71954
34.17584,-116.86142
35.33803,-120.82823
37.50743,-121.37438
35.32775,-120.81212
37.07245,-121.47827
38.12325,-120.94605
38.78241,-123.31362
32.73616,-117.25615
37.62449,-119.55046
37.84243,-122.23441
37.68965,-119.5935
39.06934,-121.51163
32.99532,-117.20615
37.25588,-121.91967
35.35579,-118.94399
32.61367,-116.91391
32.59644,-117.05725
32.60645,-116.9303
32.56006,-116.93613
32.57339,-117.05419
32.57672,-117.06836
32.5695,-116.95975
32.55839,-116.94252
32.59478,-116.84391
32.58006,-116.85141
32.59506,-116.83891
32.59728,-117.05725
32.61672,-116.9853
32.60644,-117.11642
39.06906,-121.62608
32.59172,-117.08419
32.59311,-117.09503
37.35854,-118.45928
34.05807,-118.27674
37.13828,-121.56411
32.56617,-116.96391
39.79351,-120.55077
38.10909,-120.39909
38.95684,-120.8566
39.44461,-123.79418
38.08855,-119.65528
33.98751,-117.88478
32.73394,-117.14837
38.70352,-122.61387
35.27331,-116.09529
35.27748,-116.09835
32.697,-117.11781
38.69685,-121.19967
37.63354,-119.45265
38.99379,-120.72493
37.64216,-119.3932
38.08992,-121.63662
39.41739,-121.02106
39.41201,-120.99677
34.06723,-118.21785
34.06751,-118.21757
36.94106,-121.74189
37.64323,-119.41885
34.05168,-118.22202
34.45027,-119.22622
32.71255,-117.14281
37.58577,-122.37303
32.71172,-117.14392
37.58505,-122.3722
34.17223,-117.29893
34.27278,-119.25372
33.79696,-118.13201
34.03223,-118.32202
34.06196,-118.24035
33.4292,-117.60921
34.11807,-117.27254
33.86224,-118.07979
37.05356,-120.85492
33.42975,-117.60866
37.66771,-120.9991
38.60768,-121.45662
39.43933,-123.79835
39.43933,-123.79835
34.16084,-118.51897
37.70029,-122.08333
34.16195,-118.51981
32.80338,-117.00364
34.0864,-118.18979
35.44329,-117.87034
33.9689,-117.36671
32.7895,-115.54305
34.0964,-117.9334
38.5438,-122.79971
32.66895,-115.49638
35.36829,-118.99732
34.07501,-118.02618
34.10862,-117.31699
32.70422,-117.14559
34.42277,-119.68347
34.20806,-119.16788
34.36139,-119.05927
34.10723,-117.9284
34.04362,-118.17729
34.08584,-118.18979
33.85918,-118.38591
34.04223,-118.17952
38.57046,-121.50134
34.05668,-117.64644
32.67061,-115.49666
35.36801,-118.9976
34.04196,-118.17924
34.11112,-117.31671
34.20778,-119.16788
33.9764,-117.36477
37.6041,-122.39358
34.06862,-118.27035
34.06696,-118.26369
38.10947,-122.58368
36.09967,-119.56512
34.06973,-117.68867
37.80771,-122.24914
34.03279,-118.18702
38.64074,-121.42106
37.80771,-122.24914
39.20461,-122.01525
34.03279,-118.18618
34.25639,-118.29258
34.07029,-117.68756
37.92687,-122.38719
37.6986,-122.48809
37.30577,-120.48075
37.30355,-120.45824
32.7345,-117.07753
37.25577,-121.00798
37.25522,-121.00798
36.723,-119.80098
32.55811,-117.04503
36.97662,-121.91024
37.82604,-120.25491
34.0914,-117.58505
34.43638,-119.64096
33.79113,-118.17757
34.43706,-119.64125
37.38911,-121.9769
34.23445,-118.47008
37.38911,-121.9769
